Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
JNJ,167.60000610351562,155.72000122070312,186.69000244140625,164.8195007324219,168.5536553955078,172.13906066894532,171.8620332845052,170.25171028137208
JNPR,27.61000061035156,26.20000076293945,38.13999938964844,28.61926202774048,28.397723770141603,29.039072341918946,30.817177556355794,31.402542886734008
K,71.08000183105469,59.540000915527344,76.98999786376953,73.01251945495605,73.0217709350586,71.06438720703125,68.54312873840333,67.0653059387207
KD,10.34000015258789,,,10.760000085830688,10.627000064849854,10.940700035095215,11.676000010172526,13.132300000190735
KDP,37.16999816894531,32.439998626708984,41.310001373291016,38.51249961853027,38.163399887084964,36.936349601745604,37.10316324869792,36.929567642211914
KHC,34.709999084472656,32.78499984741211,44.86999893188477,37.04755001068115,37.45074645996094,38.13102787017822,38.230385360717776,37.31836023330688
KIND,3.4100000858306885,,,3.2440000057220457,3.3321999979019163,3.3735999989509584,4.20079998811086,5.003099993467331
KLAC,335.5299987792969,282.8299865722656,457.1199951171875,350.27249908447266,355.7575036621094,343.27770446777345,344.2885078938802,358.5311491394043
KMDA,4.760000228881836,4.2199997901916495,6.960000038146973,4.939000034332276,4.969800024032593,4.831400008201599,5.121466668446859,5.442800004482269
KNBE,17.299999237060547,13.779999732971193,29.5,18.983999919891357,17.97259990692139,17.959199991226196,19.207866649627686,20.074049944877626
KO,59.540000915527344,52.27999877929688,67.19999694824219,61.90606117248535,62.416495895385744,62.37475433349609,61.89529146830241,60.8519179725647
KR,47.27999877929688,38.22000122070313,62.77999877929688,49.00099964141846,47.786656036376954,49.34651576995849,50.83617062886556,49.33290170669556
KRNT,28.32999992370605,20.399999618530273,181.3800048828125,30.10850009918213,29.198999977111818,36.47620014190674,51.69106676737467,70.34137495040893
KTOS,12.130000114440918,11.6899995803833,24.56999969482422,12.846500062942505,13.791800079345704,14.009600028991699,15.699933338165284,16.3741500043869
L,53.959999084472656,51.349998474121094,68.19999694824219,56.287499809265135,56.760468826293945,59.32441181182861,60.532931111653646,60.012655639648436
LAW,12.130000114440918,12.104999542236328,69.41000366210939,13.616500091552734,19.358799991607665,21.287799997329714,25.232066618601483,27.460149903297424
LBRDK,91.33000183105469,90.43000030517578,190.3300018310547,101.21250038146972,110.5152001953125,113.69529991149902,122.56326655069986,130.11959964752197
