Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
RDWR,22.290000915527344,20.51000022888184,42.18999862670898,21.927499961853027,22.236599960327148,23.84379997253418,26.700133323669434,28.574799976348878,Technology | Software - Infrastructure | Israel,168.86,9.7,16.07,7.7,-18.5,0.97,2022-08-17,2022-09-06,100.1508771127021,96.76727282312551,,
REE,1.1200000047683716,1.0499999523162842,9.100000381469727,1.2285000085830688,1.211399998664856,1.4463499987125397,1.7977666664123535,2.4915750002861023,Consumer Cyclical | Recreational Vehicles | Israel,,,,,-636.1,-0.4,2022-08-29,2022-08-24,101.59410642553928,93.64320324677341,,
REGN,596.4400024414062,538.010009765625,747.4199829101562,609.8450012207031,602.9612036132812,622.4205029296875,633.2549348958332,632.2743014526367,Healthcare | Biotechnology | USA,11.91,,8.55,-44.4,135.8,43.24,2022-08-22,2022-08-03,102.85302658527806,100.33836806711822,,
RGEN,222.3699951171875,137.21000671386722,327.32000732421875,232.66549911499024,208.95460021972656,181.93910018920897,182.1344669596354,196.27460014343262,Healthcare | Medical Instruments & Supplies | USA,80.25,2.29,276.86,27.4,101.5,3.55,2022-08-17,2022-07-20,130.95822873676505,120.60397946809584,,
RIOT,6.550000190734862,4.019999980926514,46.27999877929688,7.722000026702881,6.877300052642823,7.461350021362303,10.929966710408527,14.255550022125243,Technology | Software - Application | USA,,,,112.5,71.9,0.81,2022-08-18,2022-05-19,140.69970428653758,117.5378495742112,,
RJF,105.7300033569336,84.86000061035156,117.37000274658205,107.06350021362304,99.32087936401369,97.76299636840821,100.6201091003418,100.51210384368895,Financial | Capital Markets | USA,15.05,1.76,2.63,10.6,71.0,9.36,2022-08-23,2022-06-24,114.53372930059595,108.15985506279901,,
RMBS,24.68000030517578,20.0,33.75,26.663500118255616,24.67700008392334,24.534800090789794,25.75640007019043,26.164700050354003,Technology | Semiconductors | USA,,,13.42,42.6,144.7,1.7,2022-08-23,2022-07-07,118.03021698175912,108.6906092700141,,
RNG,42.84000015258789,40.59000015258789,315.0,45.82999992370606,50.08519996643066,60.02560012817383,83.51266672770183,109.73720008850096,Technology | Software - Application | USA,,,24.0,28.4,-338.2,2.48,2022-08-18,2022-09-07,87.55244933405861,86.3668523929732,,
ROCC,36.02999877929688,18.39699935913086,53.59000015258789,38.17200012207032,35.31628078460693,36.732720146179204,35.844033330281576,34.03398432731628,Energy | Oil & Gas E&P | USA,6.45,0.22,4.89,152.2,111.5,13.44,2022-09-01,2022-07-18,112.7951949887497,106.0287962887372,,
ROKU,65.54000091552734,62.0,374.739990234375,73.0350004196167,80.3271997833252,86.80779987335205,101.43359977722167,127.11025003433228,Communication Services | Entertainment | USA,,,,18.5,-190.6,-2.7,2022-08-19,2022-08-10,87.0255033490317,88.99004698918822,,
ROP,406.8399963378906,369.510009765625,505.0,420.4770004272461,414.16347412109377,421.4976806640625,432.4646154785156,440.310431060791,Industrials | Specialty Industrial Machinery | USA,47.16,5.15,37.6,10.2,18.1,14.72,2022-08-18,2022-06-24,104.2841980460097,101.10474742439591,,
ROST,92.13999938964844,69.23999786376953,123.36000061035156,88.8445255279541,82.66357559204101,85.43719001770019,87.5784560139974,92.18936199188231,Consumer Cyclical | Apparel Retail | USA,21.86,5.75,42.09,-4.1,-9.2,4.68,2022-08-23,2022-06-24,113.73986024844362,106.56343333294848,,
RPAY,9.329999923706056,8.899999618530273,24.53000068664551,9.889750003814695,11.931300029754636,12.33664999961853,13.470166664123536,14.507574987411498,Technology | Software - Infrastructure | USA,,,15.51,39.3,70.3,0.95,2022-08-09,2022-09-06,80.04883197495629,86.93696806061581,,
RPD,54.41999816894531,52.04999923706055,145.0,61.74799976348877,66.17200035095215,72.27480014801026,82.5788003285726,89.71355020523072,Technology | Software - Application | USA,,,113.46,32.5,-36.7,0.48,2022-08-18,2022-08-12,90.69753684171036,91.54130597531031,,
RPRX,42.709999084472656,34.860000610351555,44.75,43.187170600891115,42.95313262939453,41.81900814056397,40.859525477091466,40.41035022735596,Healthcare | Biotechnology | USA,39.8,3.45,258728.63,-3.4,13.3,3.53,2022-08-23,2022-08-11,100.4498302650975,101.58118095574032,,
RPTX,12.609999656677244,8.064999580383299,35.040000915527344,12.205499935150149,13.07219997406006,12.25809998512268,12.870199972788491,14.525599975585935,Healthcare | Biotechnology | Canada,,,,133.3,-95.3,-3.1,2022-08-30,2022-08-31,89.27156936443096,98.2812529660672,,
RSG,147.4600067138672,113.56999969482422,148.25999450683594,145.27800064086915,137.92816238403321,134.18136665344238,131.62323501586914,131.78864700317382,Industrials | Waste Management | USA,33.8,2.95,49.99,21.4,33.6,5.35,2022-08-23,2022-07-21,110.21461921392277,106.62766529667415,,
RSKD,4.869999885559082,3.759999990463257,40.47999954223633,5.313999938964844,4.801399979591371,4.916799998283387,5.4707333405812575,6.058200006484985,Technology | Software - Application | Israel,,,,7.5,-300.0,-0.4,2022-08-19,2022-07-21,123.4485489351682,110.13606465916232,,
RUN,36.58000183105469,16.799999237060547,60.599998474121094,33.906499767303465,29.58189994812012,26.418749980926513,26.755633341471356,29.005975008010864,Technology | Solar | USA,,,,45.7,68.8,-0.42,2022-08-19,2022-07-28,133.45491821152672,121.33867239152805,,
RXRX,11.949999809265135,4.920000076293945,29.399999618530273,10.865999984741213,9.48540002822876,8.004500007629394,8.250133330027262,10.27724997997284,Healthcare | Biotechnology | USA,,,,208.0,-177.3,-1.59,2022-08-22,2022-08-03,126.7319126926076,122.72669009532532,,
S,25.70000076293945,18.63999938964844,78.52999877929688,27.331500148773195,25.967200088500977,26.353200073242192,30.61806673685709,35.04940010070801,Technology | Software - Infrastructure | USA,,,,123.8,-239.6,-0.51,2022-08-29,2022-08-25,109.72006461134495,104.8603120911734,,
SABR,7.230000019073486,5.449999809265137,12.649999618530273,7.438000011444093,6.83600001335144,7.436150040626526,8.380366684595744,8.450150022506714,Technology | Information Technology Services | USA,,,,56.7,33.8,0.02,2022-08-22,2022-06-24,119.65786621339176,107.92000505179891,,
SAIC,93.37000274658205,78.0999984741211,97.81999969482422,93.50099983215333,93.35619079589844,89.78939231872559,88.75772181193035,87.52842350006105,Technology | Information Technology Services | USA,20.42,4.0,13.96,-0.3,33.9,7.5,2022-08-22,2022-08-19,100.30632778718358,101.51160527336512,,
SBUX,88.30999755859375,68.38999938964844,120.76000213623048,86.21800003051756,83.35079971313476,79.46969985961914,82.71686670939128,89.15095008850098,Consumer Cyclical | Restaurants | USA,24.83,3.46,129.33,8.7,351.0,3.33,2022-08-19,2022-06-24,107.22379270677219,105.12836278670498,,
SCPL,11.0,10.75,22.290000915527344,12.403499984741213,12.979600067138671,13.160900049209594,13.080200023651125,13.299324994087222,Communication Services | Electronic Gaming & Multimedia | USA,15.03,0.99,8.84,4.0,-9.9,1.13,2022-08-23,2022-08-12,92.10678051243224,94.70112870059636,,
SCWX,9.75,9.260000228881836,26.88999938964844,10.2125,10.345000038146972,10.709500036239623,11.733133366902669,12.793450031280518,Technology | Software - Infrastructure | USA,,,,-13.4,-78.3,-0.66,2022-09-06,2022-08-12,96.9179150402743,96.9003233626664,,
SDGR,27.1200008392334,20.709999084472656,66.48999786376953,28.62100009918213,30.21050003051758,27.979150066375734,29.020099995930988,30.26902503967285,Healthcare | Health Information Services | USA,,,,29.2,-248.9,-1.61,2022-08-08,2022-08-04,96.1911505951626,100.16766500457045,,
SE,58.83000183105469,54.06000137329102,372.70001220703125,69.49699993133545,73.36299964904784,76.78789978027343,92.59999989827476,123.35194992065428,Communication Services | Electronic Gaming & Multimedia | Singapore,,,131.38,29.0,-13.3,-3.42,2022-08-17,2022-07-19,98.83263481138069,94.29799412823624,,
SEDG,311.364990234375,200.8600006103516,389.7099914550781,297.7297439575196,296.9968957519531,281.5624479675293,286.3024989827474,284.8679744720459,Technology | Solar | Israel,121.44,4.26,,-17.8,15.2,9.1,2022-08-08,2022-07-19,103.10621041403688,102.32409068740371,,
SEE,53.88000106811523,52.1500015258789,70.72000122070312,56.16300010681152,57.186200103759774,59.84188674926758,61.99259076436361,62.792424640655526,Consumer Cyclical | Packaging & Containers | USA,14.9,1.63,21.51,6.7,3.9,4.42,2022-08-22,2022-08-12,96.77022185491309,96.06220781177288,,
SGEN,152.42999267578125,105.43000030517578,192.7899932861328,163.04849777221682,170.9507992553711,156.04519927978515,149.7503993733724,149.42574951171875,Healthcare | Biotechnology | USA,,,,28.1,-210.1,-1.34,2022-07-08,2022-05-13,94.00054572026907,100.5583114931608,,
SGFY,29.06999969482422,10.699999809265137,29.8799991607666,25.851000118255616,20.406199989318846,16.95710000038147,16.45900000890096,15.723550000190734,Healthcare | Health Information Services | USA,,,339.66,15.7,276.1,0.62,2022-08-19,2022-08-22,153.94166925968742,140.57553534241515,,
SHLS,27.76000022888184,9.579999923706056,36.86000061035156,25.808499813079834,21.67069986343384,18.126549940109253,17.515366630554198,19.0585249710083,Technology | Solar | USA,292.21,4.25,,23.1,-88.8,0.66,2022-08-22,2022-07-20,141.0903329424069,128.90658853359406,,
SHOP,30.979999542236328,29.06999969482422,176.2917938232422,34.621000099182126,35.03452026367187,37.15794012069702,47.90835351308186,67.99475485801696,Technology | Software - Application | Canada,,,691.0,15.7,784.3,0.01,2022-08-17,2022-07-18,104.82388904975372,97.73764532109742,,
SI,87.69000244140625,50.6500015258789,239.25999450683602,95.20999984741209,84.53639999389648,86.28710006713867,100.11686681111654,111.84305019378662,Financial | Banks - Regional | USA,25.37,0.75,23.16,133.2,114.5,7.85,2022-08-17,2022-06-24,139.84686698857246,119.60198233737863,,
SILC,38.650001525878906,31.29999923706055,52.75,41.566000366210936,38.90920028686524,37.14970012664796,38.175,40.28855001449585,Technology | Communication Equipment | Israel,20.95,1.4,,12.9,88.1,3.32,2022-08-19,2022-07-06,115.697447219984,109.00321000802721,,
SIRI,6.179999828338622,5.690000057220459,6.880000114440918,6.347500014305115,6.374552631378174,6.2496463537216185,6.267810707092285,6.190829193592071,Communication Services | Broadcasting | USA,19.74,3.14,104.76,4.4,916.9,0.34,2022-08-16,2022-06-24,101.03579932895609,100.50388320469536,,
SITM,97.69000244140624,94.20999908447266,341.7699890136719,118.08450012207031,145.12419952392574,166.15159957885743,180.60286661783852,201.1747505950928,Technology | Semiconductors | USA,40.96,,44.3,78.4,361.7,4.24,2022-08-05,2022-07-15,76.77208926136673,80.38865444144253,,
SJM,140.9199981689453,118.5500030517578,146.74000549316406,139.260001373291,134.11532104492187,132.78415588378905,132.67526947021486,132.75077178955078,Consumer Defensive | Packaged Foods | USA,25.85,5.02,159.14,0.8,-25.1,9.63,2022-09-01,2022-08-01,105.23688566539057,103.92339357335808,,
SKLZ,1.25,1.149999976158142,13.979999542236328,1.5489999949932098,1.4881999969482422,1.6621000015735623,2.1808666650454205,3.475249989628792,Communication Services | Electronic Gaming & Multimedia | USA,,,,-18.1,4.5,-0.52,2022-08-22,2022-07-05,114.30348395903714,100.42982916751785,,
SLB,37.060001373291016,26.440000534057607,49.83000183105469,37.45770416259766,35.67253810882569,38.72758409500122,39.26497160593669,37.527397546768185,Energy | Oil & Gas Equipment & Services | USA,20.28,0.46,34.87,20.2,117.4,2.8,2022-09-02,2022-07-19,107.21489034978866,101.39500317041187,,
SLGC,3.6500000953674316,3.4449999332427983,14.720000267028807,3.922000014781952,4.517799997329712,5.146799993515015,6.214066661198933,7.310299987792969,Healthcare | Health Information Services | USA,,,,-28.8,-64.8,-0.58,2022-08-08,2022-08-04,82.79570690324111,84.55354733029051,,
SMAR,33.5,27.04999923706055,85.6500015258789,34.920500373840326,33.21560028076172,36.48870008468628,42.46886684417725,48.64460003852845,Technology | Software - Application | USA,,,,43.7,-42.9,-0.3,2022-08-22,2022-08-01,110.79913918322927,102.72635927942949,,
SMWB,7.710000038146973,7.0279998779296875,23.0,8.157499980926513,8.693200016021729,9.441200013160703,10.747600011825561,12.211900017261506,Communication Services | Internet Content & Information | Israel,,,,50.7,-322.1,-0.91,2022-08-17,2022-08-16,91.54821402366777,92.52346836622624,,
SNOW,177.75999450683594,110.26499938964844,405.0,171.41050033569337,159.01299926757812,153.7525998687744,182.46966700236,217.7148000717163,Technology | Software - Application | USA,,,175.17,82.7,-20.9,0.43,2022-09-06,2022-08-25,115.07412811864248,110.83984443567871,,
SNPS,332.0400085449219,255.0200042724609,391.1700134277344,359.3570007324218,343.95740234375,320.8583004760742,317.4445332845052,323.2866000366211,Technology | Software - Infrastructure | USA,50.41,3.11,32.19,18.0,12.8,9.99,2022-08-18,2022-07-19,111.90166917306824,107.6475058721361,,
SNY,40.47000122070313,39.4900016784668,58.099998474121094,41.66750049591065,46.73620010375976,49.78920001983643,50.64626675923665,50.47375009536743,Healthcare | Drug Manufacturers - General | France,15.44,1.5,,16.0,-49.3,4.41,2022-08-01,2022-08-31,85.7269543428245,89.35727942109587,,
SO,79.75,60.9900016784668,80.56999969482422,78.55533065795899,75.02932632446289,73.69845863342285,71.63041213989258,69.84915672302246,Utilities | Utilities - Regulated Electric | USA,28.21,4.28,,38.6,-23.5,3.8,2022-08-24,2022-06-28,108.2831634646165,105.3070611971295,,
SOL,5.429999828338623,3.4600000381469727,9.720000267028807,6.265999984741211,5.724200019836426,5.2278000116348275,5.454533338546753,5.602400009632111,Technology | Solar | USA,90.5,6.03,,-84.6,76.2,0.23,2022-08-17,2022-07-27,128.09821575536807,115.8596727153223,,
SPLK,88.1500015258789,84.62999725341797,176.66000366210938,102.17799987792971,101.23700012207031,103.61360008239744,111.52813329060871,112.91119998931885,Technology | Software - Infrastructure | USA,,,64.54,31.9,-45.8,1.84,2022-08-17,2022-06-24,106.82051543213305,101.16369966901628,,
SPNS,20.84000015258789,20.0,38.31999969482422,21.85137071609497,23.361291542053227,23.40616842269897,24.426279067993164,26.53374367713928,Technology | Software - Application | Israel,21.96,2.05,18.31,3.7,31.0,1.31,2022-09-02,2022-08-25,87.30020572839972,92.88491208661732,,
SPOT,105.86000061035156,89.02999877929688,305.6000061035156,112.1484992980957,109.70439971923828,108.7606999206543,122.3279997253418,148.0703494644165,Communication Services | Internet Content & Information | Luxembourg,,,79.86,22.9,94.3,-0.61,2022-08-17,2022-07-15,108.10633109344994,102.49963751569952,,
SPR,29.63999938964844,26.18000030517578,53.31000137329102,31.960999965667725,31.9546000289917,33.1743999671936,37.764666684468594,39.05957375526428,Industrials | Aerospace & Defense | USA,,,,25.5,38.0,1.16,2022-08-22,2022-08-12,98.78149787190867,98.06281831401571,,
SPSC,120.16000366210938,96.41000366210938,174.4199981689453,125.78400039672852,120.1179997253418,115.44219985961914,119.23486643473309,122.77189994812012,Technology | Software - Infrastructure | USA,93.51,6.23,57.79,15.6,-4.0,2.49,2022-08-19,2022-07-21,111.81303873923538,107.35899336805431,,
SPT,59.68000030517578,38.39099884033203,145.4199981689453,61.07550010681153,59.055000076293936,56.8732001876831,61.20360018412271,67.48840017318726,Technology | Software - Application | USA,,,273.99,37.4,13.4,-0.01,2022-08-22,2022-08-04,107.4899421610474,106.28943605945507,,
SPWR,27.3700008392334,12.779999732971193,34.610000610351555,25.1395001411438,20.93680009841919,19.167100028991694,19.116666685740157,19.780650010108946,Technology | Solar | USA,,,,60.2,-107.0,0.56,2022-08-22,2022-07-18,146.7074590512542,127.48317503522593,,
SQ,67.81999969482422,56.0099983215332,276.1400146484375,75.18850059509278,73.07880004882813,79.63510002136229,92.41626668294269,109.84014995574951,Technology | Software - Infrastructure | USA,,,81.08,-5.9,-25.0,1.58,2022-08-17,2022-06-24,113.95888993904025,102.62252603412952,,
SRE,173.49000549316406,119.55999755859376,173.7100067138672,167.79799880981446,159.86639068603515,159.18589706420897,156.00706064860026,148.9904466247559,Utilities | Utilities - Diversified | USA,48.76,7.14,31.8,29.4,-38.8,9.03,2022-08-24,2022-06-27,108.7938686636565,105.12158380096552,,
SSNC,55.9000015258789,54.56999969482422,84.8499984741211,58.86133441925049,59.323892822265634,61.00457321166992,65.83304463704428,69.18781757354736,Technology | Software - Application | USA,20.76,2.64,13.5,5.5,27.6,5.35,2022-08-19,2022-08-03,99.63500221084516,97.78260081919134,,
SST,11.31999969482422,6.570000171661378,37.099998474121094,10.509999990463255,8.938999996185302,10.103999967575072,11.787666645050047,11.279134979248047,Industrials | Specialty Business Services | USA,,,,29.6,93.5,-0.68,2022-06-29,2022-07-08,131.0413849270123,114.7378376096385,,
SSYS,16.540000915527347,15.859999656677244,42.83000183105469,18.10449981689453,18.668400001525878,18.895300006866453,20.709733301798504,21.626149950027465,Technology | Computer Hardware | USA,,,,13.3,87.9,0.36,2022-08-05,2022-07-15,97.05358551120113,96.36909807513966,,
STLD,79.69999694824219,50.540000915527344,100.37000274658205,82.38000030517578,75.18440048217774,77.69390052795409,76.45026687622071,72.48775016784668,Basic Materials | Steel | USA,3.54,0.13,6.53,39.1,499.7,10.02,2022-08-30,2022-08-26,119.10987547055237,109.13443620736284,,
STNE,8.760000228881836,6.809999942779541,52.29999923706055,10.14200005531311,9.551600017547607,9.446100034713744,10.164133358001711,11.679950032234194,Technology | Software - Application | Cayman Islands,,,4.41,275.6,-251.3,2.79,2022-08-19,2022-07-07,119.41100703624285,107.90956446460987,,
STX,65.62000274658203,63.5,117.66999816894531,75.22449913024903,76.17379989624024,78.14860130310059,84.15413706461588,89.17379684448242,Technology | Computer Hardware | Ireland,8.95,0.89,16.94,2.6,41.6,7.66,2022-08-17,2022-07-07,100.45032253522385,97.30241428018896,,
SUMO,8.5,6.572999954223633,22.15999984741211,8.592000055313111,7.967600021362305,8.183499994277954,9.24473331451416,10.238849992752074,Technology | Software - Infrastructure | USA,,,,26.0,31.0,-0.53,2022-09-01,2022-08-29,113.91591689810659,107.06115913701127,,
SURF,1.3200000524520874,1.2300000190734863,8.380000114440918,1.5990000009536742,1.740799994468689,1.8501999914646148,2.2695333329836527,2.9179999965429304,Healthcare | Biotechnology | USA,,,,1745.0,-214.0,-1.81,2022-08-19,2022-08-11,88.38529203393504,89.89958668177725,,
SWCH,33.97999954223633,23.0,34.049999237060554,33.92900066375732,33.78205612182617,33.08468141555786,31.295632680257157,30.10134178161621,Technology | Information Technology Services | USA,22.28,0.86,,18.7,-71.4,0.56,2022-06-01,2022-05-11,100.71676320814504,101.49137923705555,,
SWI,8.350000381469728,8.260000228881836,20.549999237060547,9.523000049591065,10.121800022125244,10.926700019836426,11.580866692860921,12.220900025367735,Technology | Software - Infrastructure | USA,,,9.09,-0.5,-156.1,0.95,2022-08-24,2022-08-12,89.45758245564646,90.7828645899223,,
SWKS,99.3000030517578,88.76000213623047,186.8699951171875,104.86166114807129,103.21570053100588,104.00453178405762,113.36490275065105,122.62742866516113,Technology | Semiconductors | USA,12.62,1.31,26.45,10.4,87.0,11.62,2022-08-16,2022-06-27,105.98250244222385,101.39226216167708,,
SYNA,114.83000183105469,108.51000213623048,299.3900146484375,129.1994987487793,129.7841995239258,136.596099319458,161.04833226521808,185.37759922027587,Technology | Semiconductors | USA,18.14,1.21,10.55,45.3,204.4,13.3,2022-08-17,2022-08-15,104.707848915468,98.01434376182995,,
TAP,52.22999954223633,42.459999084472656,60.11999893188477,54.24526710510254,55.413315353393564,54.32876907348633,52.981476364135744,51.26976430892945,Consumer Defensive | Beverages - Brewers | USA,15.54,9.04,23.49,-0.6,205.6,4.21,2022-08-25,2022-08-24,95.56380382656677,98.49150391192588,,
TARO,32.5,31.309999465942386,70.94000244140625,33.76849966049194,35.721799888610846,36.6475998878479,39.537933311462396,42.08224987983704,Healthcare | Drug Manufacturers - Specialty & Generic | Israel,13.41,,,6.5,115.3,,2022-09-02,2022-08-23,90.76388128810707,93.71355845783836,,
TASK,16.579999923706055,13.600000381469727,85.49400329589844,15.169000005722046,17.815400028228762,20.87160001754761,25.294200032552084,29.764099969863892,Technology | Information Technology Services | USA,33.91,2.51,,36.9,-274.4,1.39,2022-08-10,2022-09-01,87.85284093213751,87.26637484350736,,
TBLA,2.4800000190734863,2.369999885559082,10.270000457763672,2.685000002384186,2.721399998664856,3.1213999891281135,4.026133327484131,4.828700001239778,Communication Services | Internet Content & Information | USA,34.44,,23.34,4.1,-185.2,0.33,2022-08-19,2022-08-08,97.67909068740255,93.71193881790165,,
TCOM,25.309999465942386,14.289999961853027,33.27000045776367,26.37250022888184,26.25380012512207,24.07230007171631,24.351000048319502,24.609150075912474,Consumer Cyclical | Travel Services | China,,,,0.0,83.9,8.04,2022-08-30,2022-08-23,100.60245932350313,104.66717862457311,,
TCS,6.559999942779541,6.190000057220459,14.25,7.215499997138977,7.082200021743773,7.307599992752075,7.700133326848348,8.488950002193452,Consumer Cyclical | Specialty Retail | USA,4.42,0.29,26.36,7.1,38.6,1.2,2022-08-22,2022-08-11,104.17656323213278,99.58672374742136,,
TDC,32.470001220703125,31.86000061035156,59.38000106811523,34.16950016021728,36.288199996948244,37.484499931335456,40.901533279418935,41.37629993438721,Technology | Information Technology Services | USA,44.06,49.34,9.37,-12.4,12.6,1.93,2022-08-05,2022-08-03,91.42431946487352,93.46575205795965,,
TDOC,30.60000038146973,27.3799991607666,156.82000732421875,34.02550010681152,36.9252001953125,37.52290002822876,47.922666511535645,58.341850004196175,Healthcare | Health Information Services | USA,,,24.05,17.7,49.0,-1.49,2022-08-17,2022-08-15,89.37045488671778,93.84727045894478,,
TDY,377.010009765625,344.6600036621094,493.9700012207031,386.64949798583984,386.8045983886719,397.5928988647461,412.69439961751294,415.9663003540039,Technology | Scientific & Technical Instruments | USA,26.48,1.14,49.16,20.9,-5.2,19.27,2022-08-22,2022-08-12,100.94547571919128,99.25343054346285,,
TEAM,235.4199981689453,159.5399932861328,483.1300048828125,262.0894973754883,230.7819989013672,216.08019943237304,241.75259948730468,268.3354995727539,Technology | Software - Application | Australia,,,42.49,35.8,13.1,2.34,2022-08-22,2022-07-29,130.42941180658016,118.27336501376577,,
TECH,334.1300048828125,318.07000732421875,543.8499755859375,350.86476440429686,358.7389056396485,362.44784393310545,381.5844171142578,397.5590762329102,Healthcare | Biotechnology | USA,50.47,4.61,57.41,11.3,91.2,10.13,2022-08-09,2022-07-20,99.0734832232985,98.16625800634532,,
TENB,38.2400016784668,36.2400016784668,63.61000061035156,41.11300029754639,43.699800186157226,47.127099952697755,49.353533274332676,49.69010002136231,Technology | Software - Infrastructure | USA,,,46.36,26.1,-3.7,0.39,2022-08-29,2022-08-08,90.48468964371469,92.43874594603535,,
TER,85.0199966430664,80.41000366210938,168.91000366210938,93.02925643920898,94.41560577392578,98.82698188781738,104.18462432861328,116.2541961288452,Technology | Semiconductor Equipment & Materials | USA,17.91,3.24,17.47,-22.6,29.0,5.02,2022-08-19,2022-08-12,100.21852929086563,96.813986327416,,
TEVA,8.84000015258789,6.78000020980835,11.34000015258789,9.950500011444092,8.909799985885618,8.717699999809264,8.65179999669393,8.608950011730192,Healthcare | Drug Manufacturers - Specialty & Generic | Israel,,,20.46,-3.2,110.3,2.55,2022-08-18,2022-07-20,132.30536186499282,116.30342229043569,,
TLS,10.199999809265137,6.539999961853027,34.68000030517578,9.746499872207641,8.702199954986572,8.546999950408935,9.098866634368896,10.533599958419801,Technology | Information Technology Services | USA,,,43.37,6.1,66.7,0.26,2022-08-31,2022-07-21,122.30451355356657,112.90526279946523,,
TMUS,145.5,101.51000213623048,148.0399932861328,144.92750167846683,140.77260009765624,135.34209983825684,132.18993342081708,127.35305004119871,Communication Services | Telecom Services | USA,106.28,1.8,108.48,-1.2,1.4,6.42,2022-08-19,2022-07-27,106.002492049588,104.77567482273331,,
TOST,19.07999992370605,,,18.910999965667727,16.511799907684328,16.293099908828736,17.86446657180786,21.56734993457794,Technology | Software - Infrastructure | USA,,,,58.9,-237.4,-0.24,2022-08-26,2022-08-25,127.90783590874464,115.28595897175344,,
TRGP,68.18000030517578,43.22000122070313,81.5,69.12350006103516,65.22860000610352,68.40590015411377,68.40966669718425,64.71733722686767,Energy | Oil & Gas Midstream | USA,87.63,15.37,10.02,77.3,99.0,5.6,2022-08-30,2022-07-08,110.50377403533,104.1594682104888,,
TRMB,62.290000915527344,55.349998474121094,96.48999786376952,67.24450016021729,64.59040000915527,64.7742998123169,66.33353309631347,70.18754995346069,Technology | Scientific & Technical Instruments | USA,30.43,3.04,33.16,-0.4,25.4,3.11,2022-08-19,2022-07-06,110.43543040772688,104.13773402685301,,
TSCO,196.25999450683602,166.49000549316406,241.5399932861328,195.44780807495118,195.1696664428711,196.24168380737305,204.23401418050133,209.02619499206543,Consumer Cyclical | Specialty Retail | USA,21.67,2.07,,8.4,35.0,10.44,2022-08-26,2022-08-11,98.82554743728778,99.08010682749321,,
TSEM,45.599998474121094,28.309999465942386,49.13000106811523,46.609000015258786,46.5439998626709,47.03529987335205,46.48293327331543,44.19719990730286,Technology | Semiconductors | Israel,28.59,1.91,28.3,17.7,80.1,2.58,2022-08-18,2022-07-11,101.02199641124088,100.04053724683678,,
TSLA,283.70001220703125,206.85667419433602,414.4966735839844,290.5838348388672,272.02033447265626,266.93853439331053,280.6998003133138,296.2462331390381,Consumer Cyclical | Auto Manufacturers | USA,102.16,1.95,64.84,41.6,669.2,5.79,2022-08-18,2022-08-15,116.6922907194824,109.10482865203758,,
TSN,73.87999725341797,72.18000030517578,100.72000122070312,78.38539657592773,81.73056823730468,85.14560829162599,86.84815556844076,86.5022611618042,Consumer Defensive | Farm Products | USA,6.62,0.88,35.47,8.2,48.0,7.69,2022-08-08,2022-07-25,94.60652070072958,95.06356172966952,,
TSP,7.559999942779541,5.989999771118164,50.22999954223633,7.980999970436096,8.564200000762941,8.663099980354309,10.310466636021932,15.50107496023178,Industrials | Trucking | USA,,,,73.3,-254.5,-2.67,2022-08-02,2022-06-22,95.5743130050468,95.51525565252727,,
TTD,62.18000030517578,39.0,114.08999633789062,66.43649997711182,54.33880004882813,53.59590003967285,59.532066802978505,66.19830007553101,Technology | Software - Application | USA,942.12,58.88,63.6,34.6,-44.1,1.15,2022-08-23,2022-07-07,141.68194372534438,122.43333887622885,,
TTEC,51.9900016784668,50.75,113.37000274658205,55.519500160217284,63.83519981384277,66.18580009460449,70.41827667236328,74.0746570968628,Technology | Information Technology Services | USA,24.19,3.12,26.97,8.9,17.8,4.11,2022-08-10,2022-07-20,86.9376898335906,89.9540004937625,,
TTWO,120.58000183105469,101.8499984741211,195.8300018310547,124.8340000152588,125.92600036621094,125.05360046386718,135.65600026448567,143.44380050659183,Communication Services | Electronic Gaming & Multimedia | USA,79.54,2.66,213.51,35.5,-29.6,7.7,2022-08-23,2022-08-16,98.81307551338708,98.6206342232176,,
TWI,13.09000015258789,6.690000057220459,19.809999465942386,14.948999929428101,14.925600013732913,15.776400003433228,14.699933325449624,13.330049996376038,Industrials | Farm & Heavy Construction Machinery | USA,6.39,0.26,24.95,30.6,179.7,2.35,2022-08-30,2022-08-11,100.25777511661032,97.74917726639937,,
TWKS,13.3100004196167,,,14.007000064849851,14.735200061798096,15.842400007247925,17.607200031280517,19.661100039482122,Technology | Information Technology Services | USA,,,75.74,27.5,-236.6,0.62,2022-08-15,2022-06-24,97.80450787411152,94.45464139697178,,
TWLO,67.90000152587889,64.29199981689453,373.0,75.93050117492676,82.9606005859375,94.20650032043457,117.53313359578449,149.5539506149292,Communication Services | Internet Content & Information | USA,,,,41.0,-63.0,0.16,2022-08-17,2022-08-12,90.26194359678823,88.24082674889819,,
TWOU,7.619999885559082,6.679999828338622,37.86000061035156,7.829000020027161,9.358599996566774,9.585049996376037,10.382600005467731,12.69430001974106,Consumer Defensive | Education & Training Services | USA,,,3019.81,1.8,19.0,0.38,2022-07-14,2022-09-07,76.3178367834608,86.8378274039257,,
